unique_id,ds,best_model_name,best_forecast,best_forecast-lo-95,best_forecast-hi-95
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-04,Prophet_tuned,527.8619216588595,460.5720906988237,591.2369941073832
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-05,Prophet_tuned,564.9498015568403,500.8034990680485,632.553890581862
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-06,Prophet_tuned,584.5828297456549,519.8491588378665,646.3925486194507
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-07,Prophet_tuned,628.6188926651533,566.6371626806873,691.8278320870126
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-08,Prophet_tuned,532.9156649348986,466.1122726344916,600.9074947843706
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-09,Prophet_tuned,530.9069677674748,468.8325519526619,591.1281268520578
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-10,Prophet_tuned,528.2899159258444,463.3144297767499,590.9278427969313
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-11,Prophet_tuned,533.8185206258654,469.7426149600213,597.4488361260993
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-12,Prophet_tuned,569.6761709689663,504.61194103108204,637.4240729554537
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-13,Prophet_tuned,588.149596435187,525.7569480218732,655.2114653461243
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-14,Prophet_tuned,631.1180377606645,565.6167947648332,688.1895085913342
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-15,Prophet_tuned,534.4561209840884,469.57812076729743,594.8554824203421
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-16,Prophet_tuned,531.6098887926479,468.034529061066,595.6980194479144
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-17,Prophet_tuned,528.2837940757456,467.6059337400362,588.6914426650446
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-18,Prophet_tuned,533.2343248693409,467.5261806643859,600.8298321038642
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-19,Prophet_tuned,568.6426792084173,505.9583756591867,632.9194192713258
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-20,Prophet_tuned,586.7890826206749,518.532753820247,647.7384903332136
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-21,Prophet_tuned,629.542460462265,565.686198800538,689.689268579562
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-22,Prophet_tuned,532.7639399013518,470.35175400411174,596.6563026683085
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-23,Prophet_tuned,538.6398279384293,475.4904102149198,605.1392394960587
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-24,Prophet_tuned,526.588328206589,461.1278277876744,593.7845524301514
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-25,Prophet_tuned,531.6161798955832,464.0406304024736,597.0313197313466
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-26,Prophet_tuned,567.1300325352968,502.8166552509732,630.5419205336291
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-27,Prophet_tuned,585.3926910959157,528.8605567011826,651.0728839688592
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-28,Prophet_tuned,628.2573684815876,567.149468771303,696.2648788935095
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-29,Prophet_tuned,531.5719055847359,470.325977320343,597.4331530195307
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-30,Prophet_tuned,528.7561458773847,464.3983391234057,587.7821699248302
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-01,Prophet_tuned,525.4902189424567,458.1205454038094,588.574752004062
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-02,Prophet_tuned,530.5093535812205,465.59210112218324,591.3868147226755
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-03,Prophet_tuned,565.9775940732379,497.9691379888074,631.1665723968348
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-04,Prophet_tuned,584.1629725362707,517.2146195787321,651.1522264660485
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-05,Prophet_tuned,626.9278162945328,563.157759707055,693.3994924287056
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-06,Prophet_tuned,530.1326394715018,470.3418691208295,591.2079982311272
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-07,Prophet_tuned,527.2130317877062,464.51981287050495,585.68985446936
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-08,Prophet_tuned,523.8673142195224,453.51522814956877,590.609620165829
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-09,Prophet_tuned,528.8506025860073,464.3615863217579,595.0363640649032
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-10,Prophet_tuned,564.3476776223547,502.9075226424338,627.5516700554168
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-11,Prophet_tuned,582.6472432504994,514.6699335083915,643.540343612015
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-12,Prophet_tuned,625.6312835968904,556.7102703529404,692.075434075225
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-13,Prophet_tuned,529.1780014545403,469.89507545865376,595.3372272695681
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-14,Prophet_tuned,526.7377854598143,463.8940438056929,590.780211978608
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-15,Prophet_tuned,524.0200095517948,454.97103246090904,587.8885414373841
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-16,Prophet_tuned,529.7863382557437,471.20673351486414,593.0575057097703
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-17,Prophet_tuned,566.2229662395421,507.2274318530958,627.2434636258774
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-18,Prophet_tuned,585.6144001760825,518.6794800970868,648.3562045816824
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-19,Prophet_tuned,629.832515261086,564.3181727078437,692.5670115664118
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-20,Prophet_tuned,534.739385591785,468.3059178935675,599.8129453219376
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-21,Prophet_tuned,533.7633462331393,472.1511928223973,596.7405225958087
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-22,Prophet_tuned,532.5860947086154,471.2041116194991,597.1175893069042
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-23,Prophet_tuned,539.9365029547896,480.11347511124046,606.6559936824297
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-24,Prophet_tuned,577.9635589852062,513.0870808175722,640.9572219016953
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-25,Prophet_tuned,598.9110305169153,536.6487308542381,664.0462918354764
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-26,Prophet_tuned,644.6075609453002,581.9850366654944,709.7298169627375
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-27,Prophet_tuned,550.8706692723877,487.0971401517369,619.1018427808638
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-28,Prophet_tuned,551.0840793286965,487.6861652948265,614.7735550829746
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-29,Prophet_tuned,550.8861495771222,487.73790367035764,611.2210934722665
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-30,Prophet_tuned,558.9650351713177,496.1856170556664,626.3567309441389
Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-31,Prophet_tuned,597.4329603938955,539.3695065959076,661.5775501708717
Japan_Kagglazon_Using LLMs to Write Better,2021-01-01,Prophet_tuned,525.2857200473968,468.89843951887536,583.1489119840637
Japan_Kagglazon_Using LLMs to Write Better,2021-01-02,Prophet_tuned,515.8346227670335,454.5033164961223,573.9708705813919
Japan_Kagglazon_Using LLMs to Write Better,2021-01-03,Prophet_tuned,558.1034502071357,493.7826730050461,619.0620014262921
Japan_Kagglazon_Using LLMs to Write Better,2021-01-04,Prophet_tuned,474.7238339711118,413.91964081166697,535.8642195589949
Japan_Kagglazon_Using LLMs to Write Better,2021-01-05,Prophet_tuned,476.50707223101983,419.0180088772127,536.1319853192969
Japan_Kagglazon_Using LLMs to Write Better,2021-01-06,Prophet_tuned,482.83634469403165,426.0182291882701,545.7293145666472
Japan_Kagglazon_Using LLMs to Write Better,2021-01-07,Prophet_tuned,485.0960175302203,433.07817995889326,546.9597563944138
Japan_Kagglazon_Using LLMs to Write Better,2021-01-08,Prophet_tuned,518.8873910769686,461.0010302890095,577.3139752852247
Japan_Kagglazon_Using LLMs to Write Better,2021-01-09,Prophet_tuned,537.5408121280637,479.5957047383422,595.3266056320455
Japan_Kagglazon_Using LLMs to Write Better,2021-01-10,Prophet_tuned,576.8868922243472,518.077199383465,633.9117686004555
Japan_Kagglazon_Using LLMs to Write Better,2021-01-11,Prophet_tuned,454.42272184690984,398.8809506645858,509.1733159395481
Japan_Kagglazon_Using LLMs to Write Better,2021-01-12,Prophet_tuned,488.8430756030534,427.6408850275161,548.4341986003215
Japan_Kagglazon_Using LLMs to Write Better,2021-01-13,Prophet_tuned,491.7902200182832,433.36104825486797,549.4641955985373
Japan_Kagglazon_Using LLMs to Write Better,2021-01-14,Prophet_tuned,490.664049923267,437.29965324812645,552.233557780342
Japan_Kagglazon_Using LLMs to Write Better,2021-01-15,Prophet_tuned,521.1444893811445,465.1097294493522,583.2646740069014
Japan_Kagglazon_Using LLMs to Write Better,2021-01-16,Prophet_tuned,536.6398104167706,480.4024372095384,591.3909999475001
Japan_Kagglazon_Using LLMs to Write Better,2021-01-17,Prophet_tuned,573.0557748752045,513.19244773906,630.3951348610069
Japan_Kagglazon_Using LLMs to Write Better,2021-01-18,Prophet_tuned,483.89808758385635,426.71027135991056,541.545176762813
Japan_Kagglazon_Using LLMs to Write Better,2021-01-19,Prophet_tuned,480.1103203733602,418.48557531294847,538.5500866536752
Japan_Kagglazon_Using LLMs to Write Better,2021-01-20,Prophet_tuned,481.20465109395855,418.22387824893,536.9831560227417
Japan_Kagglazon_Using LLMs to Write Better,2021-01-21,Prophet_tuned,478.68773196367766,420.53151410633546,537.9017767731624
Japan_Kagglazon_Using LLMs to Write Better,2021-01-22,Prophet_tuned,508.2731318608959,449.1480982593702,564.7108881170423
Japan_Kagglazon_Using LLMs to Write Better,2021-01-23,Prophet_tuned,523.3903674699319,464.7754946971049,586.9945610808601
Japan_Kagglazon_Using LLMs to Write Better,2021-01-24,Prophet_tuned,559.953352701628,501.33293083309377,614.072768768766
Japan_Kagglazon_Using LLMs to Write Better,2021-01-25,Prophet_tuned,471.4625070112825,412.14539637907274,527.195419543535
Japan_Kagglazon_Using LLMs to Write Better,2021-01-26,Prophet_tuned,468.84269549531274,409.60647916770716,527.4851257929704
Japan_Kagglazon_Using LLMs to Write Better,2021-01-27,Prophet_tuned,471.57434830122355,414.34171256457563,532.0118696750736
Japan_Kagglazon_Using LLMs to Write Better,2021-01-28,Prophet_tuned,471.1200669374622,409.5424772834352,525.3487193120458
Japan_Kagglazon_Using LLMs to Write Better,2021-01-29,Prophet_tuned,503.1381453099373,442.3098108323825,563.5619210876966
Japan_Kagglazon_Using LLMs to Write Better,2021-01-30,Prophet_tuned,520.9929939370796,463.9481806976867,579.1959951601867
Japan_Kagglazon_Using LLMs to Write Better,2021-01-31,Prophet_tuned,560.5252612993432,501.3109866462924,620.3208396963969
Japan_Kagglazon_Using LLMs to Write Better,2021-02-01,Prophet_tuned,475.1558493850182,415.21698903665015,532.4862590683524
Japan_Kagglazon_Using LLMs to Write Better,2021-02-02,Prophet_tuned,475.7259458064995,417.29192200321864,531.908638396579
Japan_Kagglazon_Using LLMs to Write Better,2021-02-03,Prophet_tuned,481.6303639320109,424.91975145915114,541.7231955500089
Japan_Kagglazon_Using LLMs to Write Better,2021-02-04,Prophet_tuned,484.2464384707289,424.66643382067923,545.491607423046
Japan_Kagglazon_Using LLMs to Write Better,2021-02-05,Prophet_tuned,519.1498417829355,456.72939410276075,580.4614607135433
Japan_Kagglazon_Using LLMs to Write Better,2021-02-06,Prophet_tuned,539.6272461419483,478.7284719639554,599.6856784595843
Japan_Kagglazon_Using LLMs to Write Better,2021-02-07,Prophet_tuned,581.4485637772353,520.4329639086031,639.8096854307465
Japan_Kagglazon_Using LLMs to Write Better,2021-02-08,Prophet_tuned,497.9729024669539,439.4081206904149,555.1626927241975
Japan_Kagglazon_Using LLMs to Write Better,2021-02-09,Prophet_tuned,499.99030430875484,442.8197635697861,564.5861867058733
Japan_Kagglazon_Using LLMs to Write Better,2021-02-10,Prophet_tuned,506.8565104304741,454.83662868361967,569.3833498712454
Japan_Kagglazon_Using LLMs to Write Better,2021-02-11,Prophet_tuned,518.7379200545594,463.00590737920743,580.4536518105081
Japan_Kagglazon_Using LLMs to Write Better,2021-02-12,Prophet_tuned,544.7533417783933,485.28036360718926,604.2827712901161
Japan_Kagglazon_Using LLMs to Write Better,2021-02-13,Prophet_tuned,564.6366442993111,507.65317893581033,624.2933467451344
Japan_Kagglazon_Using LLMs to Write Better,2021-02-14,Prophet_tuned,605.3593513263644,544.6488194575182,664.5695749510902
Japan_Kagglazon_Using LLMs to Write Better,2021-02-15,Prophet_tuned,520.3109914679785,461.6512388948258,581.2331956343113
Japan_Kagglazon_Using LLMs to Write Better,2021-02-16,Prophet_tuned,520.3250751917781,461.9981788794916,579.0224367142009
Japan_Kagglazon_Using LLMs to Write Better,2021-02-17,Prophet_tuned,524.8126965301107,466.7607229220448,587.6316155990381
Japan_Kagglazon_Using LLMs to Write Better,2021-02-18,Prophet_tuned,525.1910338744382,466.888623735149,584.8487702026981
Japan_Kagglazon_Using LLMs to Write Better,2021-02-19,Prophet_tuned,557.0981222970618,498.0010262770215,618.6107606984531
Japan_Kagglazon_Using LLMs to Write Better,2021-02-20,Prophet_tuned,573.9038478543664,519.0848083008171,634.4703561157464
Japan_Kagglazon_Using LLMs to Write Better,2021-02-21,Prophet_tuned,611.4799384032767,548.5671504420413,669.6277436807363
Japan_Kagglazon_Using LLMs to Write Better,2021-02-22,Prophet_tuned,523.3031477849881,470.2888678927877,583.9214829387307
Japan_Kagglazon_Using LLMs to Write Better,2021-02-23,Prophet_tuned,525.1341292928945,463.3087027760752,582.9901467660667
Japan_Kagglazon_Using LLMs to Write Better,2021-02-24,Prophet_tuned,521.9468474289122,464.2601164147979,579.9716135087966
Japan_Kagglazon_Using LLMs to Write Better,2021-02-25,Prophet_tuned,519.7582732104668,455.06066566592915,577.3256051256895
Japan_Kagglazon_Using LLMs to Write Better,2021-02-26,Prophet_tuned,549.4373982402491,486.54334637686077,610.6417197034577
Japan_Kagglazon_Using LLMs to Write Better,2021-02-27,Prophet_tuned,564.415982924934,508.8533368940009,622.0856063473002
Japan_Kagglazon_Using LLMs to Write Better,2021-02-28,Prophet_tuned,600.616428706105,542.4667210818411,657.9104675536645
Japan_Kagglazon_Using LLMs to Write Better,2021-03-01,Prophet_tuned,511.5535019532328,451.0872209033476,565.9836936917712
Japan_Kagglazon_Using LLMs to Write Better,2021-03-02,Prophet_tuned,508.1717387424552,447.73891596424033,563.2104867658879
Japan_Kagglazon_Using LLMs to Write Better,2021-03-03,Prophet_tuned,509.9758927244298,450.3432804193892,566.8395068175302
Japan_Kagglazon_Using LLMs to Write Better,2021-03-04,Prophet_tuned,508.45675194565894,448.9473560660602,568.7142535455637
Japan_Kagglazon_Using LLMs to Write Better,2021-03-05,Prophet_tuned,539.3037738731014,480.29849473770787,598.0862658126342
Japan_Kagglazon_Using LLMs to Write Better,2021-03-06,Prophet_tuned,555.9145510941482,496.8771266136066,617.7040865730669
Japan_Kagglazon_Using LLMs to Write Better,2021-03-07,Prophet_tuned,594.1639276476561,538.501982090159,650.7102096796472
Japan_Kagglazon_Using LLMs to Write Better,2021-03-08,Prophet_tuned,507.5069903492408,446.3429832481521,561.4187325956076
Japan_Kagglazon_Using LLMs to Write Better,2021-03-09,Prophet_tuned,506.81808538634874,448.7583827952885,565.5310436744999
Japan_Kagglazon_Using LLMs to Write Better,2021-03-10,Prophet_tuned,511.523179370014,450.63175173671283,573.3188224898608
Japan_Kagglazon_Using LLMs to Write Better,2021-03-11,Prophet_tuned,513.0278391524694,452.9139041096859,568.692979143021
Japan_Kagglazon_Using LLMs to Write Better,2021-03-12,Prophet_tuned,546.932220949477,486.90536601337635,602.7294557263826
Japan_Kagglazon_Using LLMs to Write Better,2021-03-13,Prophet_tuned,566.5430169785535,507.8563633146737,628.9089083057355
Japan_Kagglazon_Using LLMs to Write Better,2021-03-14,Prophet_tuned,607.645111523616,543.3950214899456,669.9801023323695
Japan_Kagglazon_Using LLMs to Write Better,2021-03-15,Prophet_tuned,523.6071008093738,461.3870487237626,581.9956860424804
Japan_Kagglazon_Using LLMs to Write Better,2021-03-16,Prophet_tuned,525.222757002737,465.0865922476833,587.7657219905325
Japan_Kagglazon_Using LLMs to Write Better,2021-03-17,Prophet_tuned,531.8456875026133,474.6553534010486,591.1586936626866
Japan_Kagglazon_Using LLMs to Write Better,2021-03-18,Prophet_tuned,534.8193996406696,473.6639493245717,593.7288736322146
Japan_Kagglazon_Using LLMs to Write Better,2021-03-19,Prophet_tuned,569.6941027512916,508.76894649481346,628.1256762960234
Japan_Kagglazon_Using LLMs to Write Better,2021-03-20,Prophet_tuned,593.8013598583219,532.8924219640818,653.9774467976243
Japan_Kagglazon_Using LLMs to Write Better,2021-03-21,Prophet_tuned,630.7207907885042,567.1862495969474,692.4545414994274
Japan_Kagglazon_Using LLMs to Write Better,2021-03-22,Prophet_tuned,545.9984707432963,488.6641788709002,604.0901744609752
Japan_Kagglazon_Using LLMs to Write Better,2021-03-23,Prophet_tuned,546.3765454220152,486.70738596227164,614.3514514110643
Japan_Kagglazon_Using LLMs to Write Better,2021-03-24,Prophet_tuned,551.2338407115516,492.64854940762035,606.917833587968
Japan_Kagglazon_Using LLMs to Write Better,2021-03-25,Prophet_tuned,551.9541559900669,489.40067751263626,609.3708242186559
Japan_Kagglazon_Using LLMs to Write Better,2021-03-26,Prophet_tuned,584.1420935677963,522.9558613449591,641.0393244008949
Japan_Kagglazon_Using LLMs to Write Better,2021-03-27,Prophet_tuned,601.1351303314021,541.1254160305147,657.4059440838183
Japan_Kagglazon_Using LLMs to Write Better,2021-03-28,Prophet_tuned,638.7746761931045,582.2406907057061,700.5920491419378
Japan_Kagglazon_Using LLMs to Write Better,2021-03-29,Prophet_tuned,550.5102861720256,491.57340430236354,610.4634313456068
Japan_Kagglazon_Using LLMs to Write Better,2021-03-30,Prophet_tuned,547.2391383141555,489.83477177718214,605.9995769981648
Japan_Kagglazon_Using LLMs to Write Better,2021-03-31,Prophet_tuned,548.4380791467297,487.33842726659344,609.8554608837654
Japan_Kagglazon_Using LLMs to Write Better,2021-04-01,Prophet_tuned,545.5905146124878,485.70859362101453,604.4434816027523
Japan_Kagglazon_Using LLMs to Write Better,2021-04-02,Prophet_tuned,574.3995617635412,508.8168773712981,631.5917819366209
Japan_Kagglazon_Using LLMs to Write Better,2021-04-03,Prophet_tuned,588.2974546640401,531.3964481067146,646.8464751805984
Japan_Kagglazon_Using LLMs to Write Better,2021-04-04,Prophet_tuned,623.2140209655256,565.8216657269229,679.5994120979746
Japan_Kagglazon_Using LLMs to Write Better,2021-04-05,Prophet_tuned,532.6784657371172,470.65396239292767,592.9028726494753
Japan_Kagglazon_Using LLMs to Write Better,2021-04-06,Prophet_tuned,527.6566404841761,464.58210971069656,587.3824250755806
Japan_Kagglazon_Using LLMs to Write Better,2021-04-07,Prophet_tuned,527.6811589805825,470.0126602999843,587.3762553070953
Japan_Kagglazon_Using LLMs to Write Better,2021-04-08,Prophet_tuned,524.2766903441719,463.0929070233308,581.3535284644727
Japan_Kagglazon_Using LLMs to Write Better,2021-04-09,Prophet_tuned,553.171888257747,492.19690524015977,611.8158328086845
Japan_Kagglazon_Using LLMs to Write Better,2021-04-10,Prophet_tuned,567.8079833601307,509.27921982027493,631.7237584257572
Japan_Kagglazon_Using LLMs to Write Better,2021-04-11,Prophet_tuned,604.1068778903592,547.1768760111016,661.5560701455996
Japan_Kagglazon_Using LLMs to Write Better,2021-04-12,Prophet_tuned,515.5729902267515,456.8666605022634,577.8436343995143
Japan_Kagglazon_Using LLMs to Write Better,2021-04-13,Prophet_tuned,513.1310264589,449.2015339100788,567.9607584462528
Japan_Kagglazon_Using LLMs to Write Better,2021-04-14,Prophet_tuned,516.2570280048445,457.3915951731806,574.8496333541808
Japan_Kagglazon_Using LLMs to Write Better,2021-04-15,Prophet_tuned,516.4050016273275,459.9694648251765,575.3642629121572
Japan_Kagglazon_Using LLMs to Write Better,2021-04-16,Prophet_tuned,549.22055587915,492.9226478412782,608.5760547769048
Japan_Kagglazon_Using LLMs to Write Better,2021-04-17,Prophet_tuned,568.0515262882823,508.5439900563809,627.3874663867045
Japan_Kagglazon_Using LLMs to Write Better,2021-04-18,Prophet_tuned,608.7183750558785,553.5928635834048,665.4941082697173
Japan_Kagglazon_Using LLMs to Write Better,2021-04-19,Prophet_tuned,524.6185524243962,468.0794115950054,591.1165562479855
Japan_Kagglazon_Using LLMs to Write Better,2021-04-20,Prophet_tuned,526.56693088203,468.22605636546444,590.7018264887411
Japan_Kagglazon_Using LLMs to Write Better,2021-04-21,Prophet_tuned,533.9295915106683,473.4831465019886,591.9935620496747
Japan_Kagglazon_Using LLMs to Write Better,2021-04-22,Prophet_tuned,538.053197311927,477.2839135849048,595.96892151424
Japan_Kagglazon_Using LLMs to Write Better,2021-04-23,Prophet_tuned,574.4813061041461,516.136454491591,632.6296972823087
Japan_Kagglazon_Using LLMs to Write Better,2021-04-24,Prophet_tuned,596.4675358934824,540.7255372220701,654.6879534558944
Japan_Kagglazon_Using LLMs to Write Better,2021-04-25,Prophet_tuned,639.7483029448405,576.5620660319734,698.3302390536485
Japan_Kagglazon_Using LLMs to Write Better,2021-04-26,Prophet_tuned,557.6492597796599,502.4333953799725,616.5414626568394
Japan_Kagglazon_Using LLMs to Write Better,2021-04-27,Prophet_tuned,560.9274915258767,500.394583410373,619.7205759128013
Japan_Kagglazon_Using LLMs to Write Better,2021-04-28,Prophet_tuned,568.9067057514244,509.2027864268807,626.3553016668578
Japan_Kagglazon_Using LLMs to Write Better,2021-04-29,Prophet_tuned,490.4774608663929,428.7020479205559,552.9855301421915
Japan_Kagglazon_Using LLMs to Write Better,2021-04-30,Prophet_tuned,608.4648487100055,553.4020106687813,668.4820491629165
Japan_Kagglazon_Using LLMs to Write Better,2021-05-01,Prophet_tuned,628.8402706834927,569.4490072381235,687.7325035977792
Japan_Kagglazon_Using LLMs to Write Better,2021-05-02,Prophet_tuned,669.7954609209152,610.226506242055,731.7559049614072
Japan_Kagglazon_Using LLMs to Write Better,2021-05-03,Prophet_tuned,613.2478106571552,550.5170604127192,670.4203078412667
Japan_Kagglazon_Using LLMs to Write Better,2021-05-04,Prophet_tuned,625.7702097272903,566.0777911575133,684.5113095699974
Japan_Kagglazon_Using LLMs to Write Better,2021-05-05,Prophet_tuned,667.8552785806745,609.0822286969185,726.6463431018685
Japan_Kagglazon_Using LLMs to Write Better,2021-05-06,Prophet_tuned,587.5504801135764,526.9030334287961,646.9257551031778
Japan_Kagglazon_Using LLMs to Write Better,2021-05-07,Prophet_tuned,618.1080260705103,560.8091339308276,678.6894032366109
Japan_Kagglazon_Using LLMs to Write Better,2021-05-08,Prophet_tuned,633.2105768495701,575.3959145941762,691.9812854081752
Japan_Kagglazon_Using LLMs to Write Better,2021-05-09,Prophet_tuned,668.7242623770308,604.9380354521037,721.8417029029154
Japan_Kagglazon_Using LLMs to Write Better,2021-05-10,Prophet_tuned,578.1232177032073,520.0106928981619,635.4115544844351
Japan_Kagglazon_Using LLMs to Write Better,2021-05-11,Prophet_tuned,572.3281137937589,513.9706560978987,633.191685347219
Japan_Kagglazon_Using LLMs to Write Better,2021-05-12,Prophet_tuned,570.8373494090571,512.3889873060011,630.8349796148315
Japan_Kagglazon_Using LLMs to Write Better,2021-05-13,Prophet_tuned,565.1532101225132,508.2304764751696,624.3619844568482
Japan_Kagglazon_Using LLMs to Write Better,2021-05-14,Prophet_tuned,590.994433614324,531.8361376331374,646.7689336150306
Japan_Kagglazon_Using LLMs to Write Better,2021-05-15,Prophet_tuned,601.8051935766292,539.2200738002578,662.8618429414082
Japan_Kagglazon_Using LLMs to Write Better,2021-05-16,Prophet_tuned,633.5233320230594,574.4360183761321,694.0355942291329
Japan_Kagglazon_Using LLMs to Write Better,2021-05-17,Prophet_tuned,539.6820839444042,479.86855506206393,599.9983253785297
Japan_Kagglazon_Using LLMs to Write Better,2021-05-18,Prophet_tuned,531.2474734221998,472.3911858135073,590.2705002045928
Japan_Kagglazon_Using LLMs to Write Better,2021-05-19,Prophet_tuned,527.7487377747048,468.46938138377686,580.2931385185109
Japan_Kagglazon_Using LLMs to Write Better,2021-05-20,Prophet_tuned,520.7040990549532,464.89280921094036,580.1787857567768
Japan_Kagglazon_Using LLMs to Write Better,2021-05-21,Prophet_tuned,545.8333249738689,482.9282113789716,604.2657413834585
Japan_Kagglazon_Using LLMs to Write Better,2021-05-22,Prophet_tuned,556.5670842374743,494.70148692755316,618.7627724262546
Japan_Kagglazon_Using LLMs to Write Better,2021-05-23,Prophet_tuned,588.8159088479204,527.3664222397379,643.7859556146112
Japan_Kagglazon_Using LLMs to Write Better,2021-05-24,Prophet_tuned,496.0729807634941,438.1892067396398,557.0356965147473
Japan_Kagglazon_Using LLMs to Write Better,2021-05-25,Prophet_tuned,489.25288707577505,429.0698085095481,552.3461524328387
Japan_Kagglazon_Using LLMs to Write Better,2021-05-26,Prophet_tuned,487.82365799050945,426.3138322810384,547.4145009783246
Japan_Kagglazon_Using LLMs to Write Better,2021-05-27,Prophet_tuned,483.23435861138,423.37783277853777,548.6577032318057
Japan_Kagglazon_Using LLMs to Write Better,2021-05-28,Prophet_tuned,511.129623650448,452.15718692460746,568.2616448788757
Japan_Kagglazon_Using LLMs to Write Better,2021-05-29,Prophet_tuned,524.8610840428346,464.95989932277365,585.4115386761193
Japan_Kagglazon_Using LLMs to Write Better,2021-05-30,Prophet_tuned,560.2584405079701,498.91260049540523,617.0917224447309
Japan_Kagglazon_Using LLMs to Write Better,2021-05-31,Prophet_tuned,470.73434409337483,417.1750799526837,531.8046812785625
Japan_Kagglazon_Using LLMs to Write Better,2021-06-01,Prophet_tuned,467.12517220993743,408.8996843385812,526.9966813958704
Japan_Kagglazon_Using LLMs to Write Better,2021-06-02,Prophet_tuned,468.8249620384197,409.6506145090274,528.9984377095692
Japan_Kagglazon_Using LLMs to Write Better,2021-06-03,Prophet_tuned,467.2147245179263,409.17789446225237,527.539163815868
Japan_Kagglazon_Using LLMs to Write Better,2021-06-04,Prophet_tuned,497.87848613385825,437.8745816238321,554.2454810737887
Japan_Kagglazon_Using LLMs to Write Better,2021-06-05,Prophet_tuned,514.1159724940853,454.52456990348435,578.3298024736852
Japan_Kagglazon_Using LLMs to Write Better,2021-06-06,Prophet_tuned,551.7146615220122,491.8327586497784,610.0013134839991
